--------- beginning of system
07-08 02:23:26.812 25642 25642 I AconfigPackage: com.android.cellbroadcastreceiver.flags is mapped to com.android.cellbroadcast
07-08 02:23:26.812 25642 25642 I AconfigPackage: com.android.adservices.flags is mapped to com.android.adservices
07-08 02:23:26.812 25642 25642 I AconfigPackage: com.android.sdksandbox.flags is mapped to com.android.adservices
07-08 02:23:26.812 25642 25642 I AconfigPackage: com.android.uwb.flags is mapped to com.android.uwb
07-08 02:23:26.812 25642 25642 I AconfigPackage: com.android.ranging.flags is mapped to com.android.uwb
07-08 02:23:26.812 25642 25642 I AconfigPackage: android.graphics.pdf.flags is mapped to com.android.mediaprovider
07-08 02:23:26.812 25642 25642 I AconfigPackage: com.android.providers.media.flags is mapped to com.android.mediaprovider
07-08 02:23:26.812 25642 25642 I AconfigPackage: android.graphics.pdf.flags.readonly is mapped to com.android.mediaprovider
07-08 02:23:26.812 25642 25642 I AconfigPackage: com.android.net.ct.flags is mapped to com.android.tethering
07-08 02:23:26.812 25642 25642 I AconfigPackage: com.android.net.flags is mapped to com.android.tethering
07-08 02:23:26.812 25642 25642 I AconfigPackage: android.net.vcn is mapped to com.android.tethering
07-08 02:23:26.812 25642 25642 I AconfigPackage: com.android.nearby.flags is mapped to com.android.tethering
07-08 02:23:26.812 25642 25642 I AconfigPackage: android.net.http is mapped to com.android.tethering
07-08 02:23:26.812 25642 25642 I AconfigPackage: com.android.net.thread.flags is mapped to com.android.tethering
07-08 02:23:26.812 25642 25642 I AconfigPackage: com.android.system.virtualmachine.flags is mapped to com.android.virt
07-08 02:23:26.812 25642 25642 E FeatureFlagsImplExport: android.os.flagging.AconfigStorageReadException: ERROR_PACKAGE_NOT_FOUND: package android.xr cannot be found on the device
07-08 02:23:26.815 25642 25642 D UiAutomationConnection: Created on user UserHandle{0}
07-08 02:23:26.815 25642 25642 I UiAutomation: Initialized for user 0 on display 0
07-08 02:23:26.815 25642 25642 W UiAutomation: Created with deprecatead constructor, assumes DEFAULT_DISPLAY
07-08 02:23:26.818 18418 19371 D AccessibilityManagerService: changeCurrentUserForTestAutomationIfNeededLocked(0): ignoring because device doesn't support visible background users
07-08 02:23:26.818 18418 19371 I UiAutomationManager: Registering UiTestAutomationService (id=com.android.server.accessibility/UiAutomation, flags=0x0) when called by user 0
07-08 02:23:26.819 18418 19371 V AccessibilityManagerService: onUserStateChangedLocked for userId: 0, forceUpdate: false
07-08 02:23:26.824 18418 19371 W MagnificationConnectionManager: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
07-08 02:23:26.826 20514 24768 I AiAiEcho: Settings changed for uri: content://settings/secure/accessibility_enabled
07-08 02:23:26.830 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.830 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.831 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.832 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.833 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.833 20514 20668 I AiAiEcho: Predicting[0]:  [CONTEXT sampling_count=5 ]
07-08 02:23:26.833 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.833 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.834 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.834 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.834 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.834 20514 20668 I AiAiEcho: EchoTargets:
07-08 02:23:26.834 20514 20668 I AiAiEcho: Filtered by AiAi flag check:
07-08 02:23:26.834 20514 20668 I AiAiEcho: [CONTEXT ratelimit_period="10 SECONDS" ]
07-08 02:23:26.835 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.835 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.835 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.835 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.835 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.836 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.836 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.836 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.836 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.836 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.836 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.836 18418 18418 D BatterySaverPolicy: accessibility changed to true, updating policy.
07-08 02:23:26.838 20514 20668 I AiAiEcho: #remoteViewsTwiddler: feature disabled.
07-08 02:23:26.840 20514 20668 I AiAiEcho: Predicting[0]:  [CONTEXT sampling_count=5 ]
07-08 02:23:26.841 20514 20668 I AiAiEcho: EchoTargets:
07-08 02:23:26.841 20514 20668 I AiAiEcho: Filtered by AiAi flag check:
07-08 02:23:26.841 20514 20668 I AiAiEcho: [CONTEXT ratelimit_period="10 SECONDS" ]
07-08 02:23:26.841 20514 20668 I AiAiEcho: #remoteViewsTwiddler: feature disabled.
07-08 02:23:26.852 20514 20668 I AiAiEcho: #postPredictionTargets: Sending updates to UISurface home with targets# 0 (types=[])
07-08 02:23:26.852 20514 20668 I AiAiEcho: #postPredictionTargets: Sending updates to UISurface lockscreen with targets# 0 (types=[])
07-08 02:23:26.882 18418 18923 V AccessibilityManagerService: onUserStateChangedLocked for userId: 0, forceUpdate: false
07-08 02:23:26.890 18418 18923 W MagnificationConnectionManager: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
07-08 02:23:26.891 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.891 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.896 20514 20724 I AiAiEcho: Settings changed for uri: content://settings/secure/accessibility_enabled
07-08 02:23:26.900 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.900 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.903 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.903 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.903 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.903 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.903 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.903 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.906 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.907 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.907 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.907 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:26.934 25655 25655 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: package
07-08 02:23:26.935 18974 18974 D SsBaseTemplateCard: No text view can be set up
07-08 02:23:26.935 18974 18974 D SsBaseTemplateCard: Passed-in item info is null
07-08 02:23:26.935 18974 18974 D SsBaseTemplateCard: Passed-in item info is null
07-08 02:23:26.935 18974 18974 D SsBaseTemplateCard: Passed-in item info is null
07-08 02:23:26.935 18974 18974 I SsBaseTemplateCard: Secondary card pane is null
07-08 02:23:26.938 21688 21688 W PageIndicator: Total number of pages invalid: 0. Assuming 1 page.
07-08 02:23:27.076 20514 20668 I AiAiEcho: Predicting[0]:  [CONTEXT sampling_count=5 ]
07-08 02:23:27.129 20514 20668 I AiAiEcho: EchoTargets:
07-08 02:23:27.129 20514 20668 I AiAiEcho: Filtered by AiAi flag check:
07-08 02:23:27.129 20514 20668 I AiAiEcho: [CONTEXT ratelimit_period="10 SECONDS" ]
07-08 02:23:27.129 20514 20668 I AiAiEcho: #remoteViewsTwiddler: feature disabled.
07-08 02:23:27.174 20514 20668 I AiAiEcho: Predicting[0]:  [CONTEXT sampling_count=5 ]
07-08 02:23:27.174 20514 20668 I AiAiEcho: EchoTargets:
07-08 02:23:27.174 20514 20668 I AiAiEcho: Filtered by AiAi flag check:
07-08 02:23:27.174 20514 20668 I AiAiEcho: [CONTEXT ratelimit_period="10 SECONDS" ]
07-08 02:23:27.177 20514 20668 I AiAiEcho: #remoteViewsTwiddler: feature disabled.
07-08 02:23:27.180 20514 20668 I AiAiEcho: #postPredictionTargets: Sending updates to UISurface home with targets# 0 (types=[])
07-08 02:23:27.180 20514 20668 I AiAiEcho: #postPredictionTargets: Sending updates to UISurface lockscreen with targets# 0 (types=[])
07-08 02:23:27.181 21688 21688 W PageIndicator: Total number of pages invalid: 0. Assuming 1 page.
07-08 02:23:27.238 18974 18974 D SsBaseTemplateCard: No text view can be set up
07-08 02:23:27.239 18974 18974 D SsBaseTemplateCard: Passed-in item info is null
07-08 02:23:27.239 18974 18974 D SsBaseTemplateCard: Passed-in item info is null
07-08 02:23:27.239 18974 18974 D SsBaseTemplateCard: Passed-in item info is null
07-08 02:23:27.239 18974 18974 I SsBaseTemplateCard: Secondary card pane is null
07-08 02:23:27.434 18770 18793 I artd    : GetBestInfo: odex next to the dex file (/data/app/~~Anv1wIwz5Q9hJttQ9F7_Fw==/com.google.android.gms-xZ4BYH2GAP9ldZsbWMrUNQ==/oat/arm64/base.odex) is kOatUpToDate with filter 'speed' executable 'false'
07-08 02:23:27.436 18770 18793 I artd    : GetBestInfo: odex next to the dex file (/data/app/~~Anv1wIwz5Q9hJttQ9F7_Fw==/com.google.android.gms-xZ4BYH2GAP9ldZsbWMrUNQ==/oat/arm64/split_AdsDynamite_installtime.odex) is kOatUpToDate with filter 'speed' executable 'false'
07-08 02:23:27.438 18770 18793 I artd    : GetBestInfo: odex next to the dex file (/data/app/~~Anv1wIwz5Q9hJttQ9F7_Fw==/com.google.android.gms-xZ4BYH2GAP9ldZsbWMrUNQ==/oat/arm64/split_CronetDynamite_installtime.odex) is kOatUpToDate with filter 'speed' executable 'false'
07-08 02:23:27.439 18770 18793 I artd    : GetBestInfo: odex next to the dex file (/data/app/~~Anv1wIwz5Q9hJttQ9F7_Fw==/com.google.android.gms-xZ4BYH2GAP9ldZsbWMrUNQ==/oat/arm64/split_DynamiteLoader_installtime.odex) is kOatUpToDate with filter 'speed' executable 'false'
07-08 02:23:27.441 18770 18793 I artd    : GetBestInfo: odex next to the dex file (/data/app/~~Anv1wIwz5Q9hJttQ9F7_Fw==/com.google.android.gms-xZ4BYH2GAP9ldZsbWMrUNQ==/oat/arm64/split_DynamiteModulesA_installtime.odex) is kOatUpToDate with filter 'speed' executable 'false'
07-08 02:23:27.442 18770 18793 I artd    : GetBestInfo: odex next to the dex file (/data/app/~~Anv1wIwz5Q9hJttQ9F7_Fw==/com.google.android.gms-xZ4BYH2GAP9ldZsbWMrUNQ==/oat/arm64/split_DynamiteModulesC_installtime.odex) is kOatUpToDate with filter 'speed' executable 'false'
07-08 02:23:27.443 18770 18793 I artd    : GetBestInfo: odex next to the dex file (/data/app/~~Anv1wIwz5Q9hJttQ9F7_Fw==/com.google.android.gms-xZ4BYH2GAP9ldZsbWMrUNQ==/oat/arm64/split_GoogleCertificates_installtime.odex) is kOatUpToDate with filter 'speed' executable 'false'
07-08 02:23:27.445 18770 18793 I artd    : GetBestInfo: odex next to the dex file (/data/app/~~Anv1wIwz5Q9hJttQ9F7_Fw==/com.google.android.gms-xZ4BYH2GAP9ldZsbWMrUNQ==/oat/arm64/split_MapsDynamite_installtime.odex) is kOatUpToDate with filter 'speed' executable 'false'
07-08 02:23:27.447 18770 18793 I artd    : GetBestInfo: odex next to the dex file (/data/app/~~Anv1wIwz5Q9hJttQ9F7_Fw==/com.google.android.gms-xZ4BYH2GAP9ldZsbWMrUNQ==/oat/arm64/split_MeasurementDynamite_installtime.odex) is kOatUpToDate with filter 'speed' executable 'false'
07-08 02:23:27.449 18770 18793 I artd    : GetBestInfo: /data/user_de/0/com.google.android.gms/app_chimera/m/00000011/dl-PlayCloudSearch.optional_262031100000.apk has no usable artifacts
07-08 02:23:27.450 18770 18793 I artd    : GetBestInfo: /data/user_de/0/com.google.android.gms/app_chimera/m/00000001/CronetDynamite.apk has no usable artifacts
07-08 02:23:27.450 18770 18793 W artd    : Could not get dex checksums for location /data/app/~~0IRMGLV8DTYT39ZvHuD7OA==/com.google.android.gms-t6ts4gLL-ShdaQ3JVRRS6Q==/base.apk, fd=-1
07-08 02:23:27.451 18770 18793 I artd    : GetBestInfo: /data/user_de/0/com.google.android.gms/app_chimera/m/00000002/DynamiteLoader.apk has no usable artifacts
07-08 02:23:27.453 18770 18793 I artd    : GetBestInfo: /data/user_de/0/com.google.android.gms/app_chimera/m/00000015/dl-MlkitOcrCommon.optional_262031100400.apk has no usable artifacts
07-08 02:23:27.454 18770 18793 I artd    : GetBestInfo: /data/user_de/0/com.google.android.gms/app_chimera/m/00000005/GoogleCertificates.apk has no usable artifacts
07-08 02:23:27.454 18770 18793 W artd    : Could not get dex checksums for location /data/app/~~0IRMGLV8DTYT39ZvHuD7OA==/com.google.android.gms-t6ts4gLL-ShdaQ3JVRRS6Q==/base.apk, fd=-1
07-08 02:23:27.455 18770 18793 I artd    : GetBestInfo: /data/user_de/0/com.google.android.gms/app_chimera/m/00000010/dl-TfliteDynamiteDynamite.integ_260580502100400.apk has no usable artifacts
07-08 02:23:27.456 18770 18793 W artd    : Could not get dex checksums for location /data/app/~~0IRMGLV8DTYT39ZvHuD7OA==/com.google.android.gms-t6ts4gLL-ShdaQ3JVRRS6Q==/base.apk, fd=-1
07-08 02:23:27.457 18770 18793 I artd    : GetBestInfo: /data/user/0/com.google.android.gms/app_dg_cache/9D5BCED7935D64431BF672B8BBD597199833CA19/the.apk has no usable artifacts
07-08 02:23:27.457 18770 18793 W artd    : Could not get dex checksums for location /data/app/~~0IRMGLV8DTYT39ZvHuD7OA==/com.google.android.gms-t6ts4gLL-ShdaQ3JVRRS6Q==/base.apk, fd=-1
07-08 02:23:27.459 18770 18793 I artd    : GetBestInfo: vdex next to the dex file (/data/user/0/com.google.android.gms/app_dg_cache/5833371D1ACC412507A92815B074897510CCCEDD/oat/arm64/the.vdex) is kOatUpToDate with filter 'verify' executable 'false'
07-08 02:23:27.459 18770 18793 W artd    : Could not get dex checksums for location /data/app/~~0IRMGLV8DTYT39ZvHuD7OA==/com.google.android.gms-t6ts4gLL-ShdaQ3JVRRS6Q==/base.apk, fd=-1
07-08 02:23:27.459 18770 18793 W artd    : Could not get dex checksums for location /data/app/~~0IRMGLV8DTYT39ZvHuD7OA==/com.google.android.gms-t6ts4gLL-ShdaQ3JVRRS6Q==/base.apk, fd=-1
07-08 02:23:27.461 18770 18793 I artd    : GetBestInfo: vdex next to the dex file (/data/user/0/com.google.android.gms/app_dg_cache/10FF5D5C646CC9E2F04BD9D73A072BD012EF1A7A/oat/arm64/the.vdex) is kOatUpToDate with filter 'verify' executable 'false'
07-08 02:23:27.462 18770 18793 W artd    : Could not get dex checksums for location /data/app/~~0IRMGLV8DTYT39ZvHuD7OA==/com.google.android.gms-t6ts4gLL-ShdaQ3JVRRS6Q==/base.apk, fd=-1
07-08 02:23:27.463 18770 18793 I artd    : GetBestInfo: /data/user_de/0/com.google.android.gms/app_chimera/m/00000016/dl-MlkitBarcodeUi.optional_262031100400.apk has no usable artifacts
07-08 02:23:27.465 18770 18793 I artd    : GetBestInfo: /data/user/0/com.google.android.gms/app_dg_cache/729D45471C06B554246842057AC1D981DDFFE340/the.apk has no usable artifacts
07-08 02:23:27.466 18770 18793 I artd    : GetBestInfo: /data/user_de/0/com.google.android.gms/app_chimera/m/00000013/dl-Appsearch.optional_262031100400.apk has no usable artifacts
07-08 02:23:27.467 18770 18793 I artd    : GetBestInfo: vdex next to the dex file (/data/user/0/com.google.android.gms/app_dg_cache/7C26F94942E0B3DC400FC8F3A2AF71B87FD5F04D/oat/arm64/the.vdex) is kOatUpToDate with filter 'verify' executable 'false'
07-08 02:23:27.467 18770 18793 W artd    : Could not get dex checksums for location /data/app/~~0IRMGLV8DTYT39ZvHuD7OA==/com.google.android.gms-t6ts4gLL-ShdaQ3JVRRS6Q==/base.apk, fd=-1
07-08 02:23:27.468 18770 18793 W artd    : Could not get dex checksums for location /data/app/~~0IRMGLV8DTYT39ZvHuD7OA==/com.google.android.gms-t6ts4gLL-ShdaQ3JVRRS6Q==/base.apk, fd=-1
07-08 02:23:27.468 18770 18793 W artd    : Could not get dex checksums for location /data/app/~~5n0V5TtqTHlJ_gqIm4S3yg==/com.android.vending-tKXrlUIP5yMb1nSAd67i5A==/base.apk, fd=-1
07-08 02:23:27.470 18770 18793 I artd    : GetBestInfo: /data/user_de/0/com.google.android.gms/app_chimera/m/00000012/dl-VisionOcr.optional_262031100000.apk has no usable artifacts
07-08 02:23:27.921 18418 18613 D ActivityManager: freezing 19711 com.android.keychain
07-08 02:23:27.942 18418 18613 D ActivityManager: freezing 19034 com.android.settings
07-08 02:23:27.972 18418 18613 D ActivityManager: freezing 20606 com.android.dynsystem:dynsystem
07-08 02:23:27.976 18418 18613 D ActivityManager: freezing 20552 com.android.dynsystem
07-08 02:23:27.982 18418 18613 D ActivityManager: freezing 19662 com.android.localtransport
07-08 02:23:27.995 19796 24907 W MediaProvider: isAppCloneUserPair for user 0: false
07-08 02:23:28.030 25642 25642 I AccessibilityNodeInfoDumper: Skipping invisible child: android.view.accessibility.AccessibilityNodeInfo@e17c; boundsInParent: Rect(0, 0 - 168, 84); boundsInScreen: Rect(290, 2148 - 358, 2232); boundsInWindow: Rect(290, 2148 - 358, 2232); packageName: org.wikipedia.dev; className: android.view.View; text: null; error: null; maxTextLength: -1; stateDescription: null; contentDescription: null; tooltipText: null; containerTitle: null; viewIdResName: org.wikipedia.dev:id/navigation_bar_item_active_indicator_view; uniqueId: null; checkable: false; checked: false; focusable: false; focused: false; selected: false; clickable: false; longClickable: false; contextClickable: false; enabled: true; password: false; scrollable: false; granularScrollingSupported: false; importantForAccessibility: false; visible: false; actions: [AccessibilityAction: ACTION_SELECT - null, AccessibilityAction: ACTION_CLEAR_SELECTION - null, AccessibilityAction: ACTION_ACCESSIBILITY_FOCUS - null, AccessibilityAction: ACTION_SHOW_ON_SCREEN - null]; isTextSelectable: false
07-08 02:23:28.043 25642 25642 I AccessibilityNodeInfoDumper: Skipping invisible child: android.view.accessibility.AccessibilityNodeInfo@10706; boundsInParent: Rect(0, 0 - 168, 84); boundsInScreen: Rect(506, 2148 - 574, 2232); boundsInWindow: Rect(506, 2148 - 574, 2232); packageName: org.wikipedia.dev; className: android.view.View; text: null; error: null; maxTextLength: -1; stateDescription: null; contentDescription: null; tooltipText: null; containerTitle: null; viewIdResName: org.wikipedia.dev:id/navigation_bar_item_active_indicator_view; uniqueId: null; checkable: false; checked: false; focusable: false; focused: false; selected: false; clickable: false; longClickable: false; contextClickable: false; enabled: true; password: false; scrollable: false; granularScrollingSupported: false; importantForAccessibility: false; visible: false; actions: [AccessibilityAction: ACTION_SELECT - null, AccessibilityAction: ACTION_CLEAR_SELECTION - null, AccessibilityAction: ACTION_ACCESSIBILITY_FOCUS - null, AccessibilityAction: ACTION_SHOW_ON_SCREEN - null]; isTextSelectable: false
07-08 02:23:28.053 25642 25642 I AccessibilityNodeInfoDumper: Skipping invisible child: android.view.accessibility.AccessibilityNodeInfo@128cf; boundsInParent: Rect(0, 0 - 168, 84); boundsInScreen: Rect(722, 2148 - 790, 2232); boundsInWindow: Rect(722, 2148 - 790, 2232); packageName: org.wikipedia.dev; className: android.view.View; text: null; error: null; maxTextLength: -1; stateDescription: null; contentDescription: null; tooltipText: null; containerTitle: null; viewIdResName: org.wikipedia.dev:id/navigation_bar_item_active_indicator_view; uniqueId: null; checkable: false; checked: false; focusable: false; focused: false; selected: false; clickable: false; longClickable: false; contextClickable: false; enabled: true; password: false; scrollable: false; granularScrollingSupported: false; importantForAccessibility: false; visible: false; actions: [AccessibilityAction: ACTION_SELECT - null, AccessibilityAction: ACTION_CLEAR_SELECTION - null, AccessibilityAction: ACTION_ACCESSIBILITY_FOCUS - null, AccessibilityAction: ACTION_SHOW_ON_SCREEN - null]; isTextSelectable: false
07-08 02:23:28.072 25642 25642 I AccessibilityNodeInfoDumper: Skipping invisible child: android.view.accessibility.AccessibilityNodeInfo@14e59; boundsInParent: Rect(0, 0 - 168, 84); boundsInScreen: Rect(938, 2148 - 1006, 2232); boundsInWindow: Rect(938, 2148 - 1006, 2232); packageName: org.wikipedia.dev; className: android.view.View; text: null; error: null; maxTextLength: -1; stateDescription: null; contentDescription: null; tooltipText: null; containerTitle: null; viewIdResName: org.wikipedia.dev:id/navigation_bar_item_active_indicator_view; uniqueId: null; checkable: false; checked: false; focusable: false; focused: false; selected: false; clickable: false; longClickable: false; contextClickable: false; enabled: true; password: false; scrollable: false; granularScrollingSupported: false; importantForAccessibility: false; visible: false; actions: [AccessibilityAction: ACTION_SELECT - null, AccessibilityAction: ACTION_CLEAR_SELECTION - null, AccessibilityAction: ACTION_ACCESSIBILITY_FOCUS - null, AccessibilityAction: ACTION_SHOW_ON_SCREEN - null]; isTextSelectable: false
07-08 02:23:28.111 25642 25642 W AccessibilityNodeInfoDumper: Fetch time: 158ms
07-08 02:23:28.115 18418 19789 V AccessibilityManagerService: onUserStateChangedLocked for userId: 0, forceUpdate: false
07-08 02:23:28.116 18418 19789 W MagnificationConnectionManager: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
07-08 02:23:28.116 18418 19789 D AccessibilityManagerService: restoreCurrentUserForTestAutomationIfNeededLocked(): ignoring because device doesn't support visible background users
07-08 02:23:28.116 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.117 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.117 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.117 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.117 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.117 20514 20724 I AiAiEcho: Settings changed for uri: content://settings/secure/accessibility_enabled
07-08 02:23:28.117 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.117 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.118 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.118 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.119 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.119 25642 25652 W IPCThreadState: call to talkWithDriver in joinThreadPool returned error: -9 (Bad file descriptor), FD: -1
07-08 02:23:28.119 25642 25651 W IPCThreadState: call to talkWithDriver in joinThreadPool returned error: -9 (Bad file descriptor), FD: -1
07-08 02:23:28.119 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.119 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.119 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.119 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.119 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.120 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.120 20514 20668 I AiAiEcho: Predicting[0]:  [CONTEXT sampling_count=5 ]
07-08 02:23:28.120 20514 20668 I AiAiEcho: EchoTargets:
07-08 02:23:28.120 20514 20668 I AiAiEcho: Filtered by AiAi flag check:
07-08 02:23:28.120 20514 20668 I AiAiEcho: [CONTEXT ratelimit_period="10 SECONDS" ]
07-08 02:23:28.120 25642 25642 D AndroidRuntime: Shutting down VM
07-08 02:23:28.122 20514 20668 I AiAiEcho: #remoteViewsTwiddler: feature disabled.
07-08 02:23:28.123 20514 20668 I AiAiEcho: Predicting[0]:  [CONTEXT sampling_count=5 ]
07-08 02:23:28.123 20514 20668 I AiAiEcho: EchoTargets:
07-08 02:23:28.123 20514 20668 I AiAiEcho: Filtered by AiAi flag check:
07-08 02:23:28.123 20514 20668 I AiAiEcho: [CONTEXT ratelimit_period="10 SECONDS" ]
07-08 02:23:28.123 20514 20668 I AiAiEcho: #remoteViewsTwiddler: feature disabled.
07-08 02:23:28.123 25642 25658 W IPCThreadState: call to talkWithDriver in joinThreadPool returned error: -9 (Bad file descriptor), FD: -1
07-08 02:23:28.124 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.124 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.124 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.124 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.124 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.124 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.124 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.125 18418 18418 W IPCThreadState: Sending oneway calls to frozen process.
07-08 02:23:28.125 20514 20668 I AiAiEcho: #postPredictionTargets: Sending updates to UISurface home with targets# 0 (types=[])
07-08 02:23:28.125 18418 18418 D BatterySaverPolicy: accessibility changed to false, updating policy.
07-08 02:23:28.125 20514 20668 I AiAiEcho: #postPredictionTargets: Sending updates to UISurface lockscreen with targets# 0 (types=[])
07-08 02:23:28.152 21688 21688 W PageIndicator: Total number of pages invalid: 0. Assuming 1 page.
07-08 02:23:28.212 18974 18974 D SsBaseTemplateCard: No text view can be set up
07-08 02:23:28.212 18974 18974 D SsBaseTemplateCard: Passed-in item info is null
07-08 02:23:28.212 18974 18974 D SsBaseTemplateCard: Passed-in item info is null
07-08 02:23:28.212 18974 18974 D SsBaseTemplateCard: Passed-in item info is null
07-08 02:23:28.212 18974 18974 I SsBaseTemplateCard: Secondary card pane is null
07-08 02:23:33.010 25473 25473 D org.wikipedia.analytics.eventplatform.BreadCrumbLogEvent: <init>():31: >>> MainActivity.HOME.nav_tab_search.click
07-08 02:23:33.049 18418 18574 W AS.PlaybackActivityMon: No piid assigned for invalid/internal port id 15
07-08 02:23:33.159 25473 25473 D org.wikipedia.analytics.eventplatform.BreadCrumbLogEvent: <init>():31: >>> MainActivity.nav_tab_search.tooltip
07-08 02:23:33.337 18418 18574 D CoreBackPreview: Window{226b228 u0 PopupWindow:63ada07}: Setting back callback OnBackInvokedCallbackInfo{mCallback=android.window.IOnBackInvokedCallback$Stub$Proxy@a3738e6, mPriority=0, mIsAnimationCallback=false, mOverrideBehavior=0}
07-08 02:23:33.356 18353 25666 W android.hardware.audio@7.1-impl.ranchu: pcmWrite:259 pcm_writei failed with 'cannot read/write stream data: I/O error' (-1)
07-08 02:23:33.356 18353 25666 E android.hardware.audio@7.1-impl.ranchu: pcmWrite:260 failure: -1
07-08 02:23:33.458 18353 25666 W android.hardware.audio@7.1-impl.ranchu: pcmWrite:259 pcm_writei failed with 'cannot read/write stream data: I/O error' (-1)
07-08 02:23:33.458 18353 25666 E android.hardware.audio@7.1-impl.ranchu: pcmWrite:260 failure: -1
07-08 02:23:33.561 18353 25666 W android.hardware.audio@7.1-impl.ranchu: pcmWrite:259 pcm_writei failed with 'cannot read/write stream data: I/O error' (-1)
